time slot,edge_cpu,iot_cpu
6459,0.66,0.61
6460,0.66,0.61
6461,0.44,0.63
6462,0.3,0.61
6463,0.31,0.59
6464,0.31,0.66
6465,0.32,0.5
6466,0.14,0.43
6467,0.12,0.44
6468,0.12,0.44
6469,0.13,0.44
6470,0.11,0.43
6471,0.12,0.44
6472,0.12,0.42
6473,0.24,0.65
6474,0.82,0.42
6475,0.82,0.55
6476,0.82,0.86
6477,0.83,0.86
6478,0.37,0.84
6479,0.25,0.85
6480,0.23,0.86
6481,0.24,0.86
6482,0.23,0.89
6483,0.14,0.57
6484,0.13,0.61
6485,0.14,0.56
6486,0.12,0.55
6487,0.12,0.58
6488,0.17,0.56
6489,0.22,0.57
6490,0.2,0.39
6491,0.21,0.39
6492,0.22,0.66
6493,0.22,0.39
6494,0.22,0.39
6495,0.22,0.41
6496,0.22,0.39
6497,0.21,0.43
6498,0.26,0.6
6499,0.25,0.58
6500,0.25,0.59
6501,0.26,0.59
6502,0.26,0.62
6503,0.26,0.68
6504,0.27,0.44
6505,0.26,0.43
6506,0.22,0.4
6507,0.3,0.41
6508,0.29,0.39
6509,0.3,0.4
6510,0.28,0.4
6511,0.3,0.51
6512,0.22,0.99
6513,0.07,0.99
6514,0.08,0.99
6515,0.06,0.99
6516,0.05,0.99
6517,0.05,0.99
6518,0.05,0.99
6519,0.05,0.65
6520,0.06,0.52
6521,0.05,0.66
6522,0.11,0.67
6523,0.26,0.67
6524,0.25,0.64
6525,0.25,0.47
6526,0.24,0.47
6527,0.24,0.48
6528,0.24,0.49
6529,0.22,0.47
6530,0.15,0.39
6531,0.15,0.4
6532,0.13,0.4
6533,0.15,0.42
6534,0.17,0.4
6535,0.16,0.61
6536,0.16,0.76
6537,0.16,0.78
6538,0.13,0.77
6539,0.09,0.77
6540,0.1,0.78
6541,0.12,0.78
6542,0.09,0.76
6543,0.12,0.8
6544,0.4,0.58
6545,0.35,0.49
6546,0.19,0.49
6547,0.21,0.5
6548,0.2,0.5
6549,0.21,0.51
6550,0.19,0.5
6551,0.59,0.6
6552,0.66,0.63
6553,0.67,0.49
6554,0.67,0.48
6555,0.66,0.49
6556,0.66,0.71
6557,0.66,0.5
6558,0.2,0.49
6559,0.14,0.66
6560,0.13,0.67
6561,0.15,0.66
6562,0.13,0.67
6563,0.14,0.67
6564,0.16,0.43
6565,0.15,0.38
6566,0.18,0.4
6567,0.22,0.36
6568,0.22,0.51
6569,0.22,0.39
6570,0.22,0.37
6571,0.13,0.41
6572,0.15,0.4
6573,0.17,0.42
6574,0.15,0.4
6575,0.16,0.41
6576,0.16,0.84
6577,0.19,0.22
6578,0.16,0.29
6579,0.16,0.39
6580,0.28,0.32
6581,0.58,0.16
6582,0.57,0.25
6583,0.58,0.46
6584,0.48,0.56
6585,0.24,0.35
6586,0.23,0.41
6587,0.24,0.21
6588,0.25,0.27
6589,0.22,0.44
6590,0.21,0.41
6591,0.23,0.44
6592,0.7,0.43
6593,0.74,0.92
6594,0.74,0.91
6595,0.74,0.88
6596,0.73,0.93
6597,0.74,0.9
6598,0.74,0.9
6599,0.75,0.88
6600,0.06,0.89
6601,0.04,0.89
6602,0.36,0.42
6603,0.49,0.41
6604,0.31,0.44
6605,0.05,0.39
6606,0.07,0.48
6607,0.06,0.42
6608,0.14,0.46
6609,0.16,0.58
6610,0.15,0.91
6611,0.14,0.9
6612,0.13,0.92
6613,0.14,0.86
6614,0.13,0.37
6615,0.1,0.36
6616,0.1,0.36
6617,0.11,0.33
6618,0.11,0.35
6619,0.09,0.78
6620,0.09,0.89
6621,0.1,0.85
6622,0.1,0.85
6623,0.09,0.86
6624,0.12,0.86
6625,0.16,0.86
6626,0.16,0.86
6627,0.17,0.86
6628,0.17,0.72
6629,0.16,0.65
6630,0.17,0.65
6631,0.15,0.65
6632,0.15,0.68
6633,0.61,0.65
6634,0.62,0.65
6635,0.61,0.64
6636,0.61,0.59
6637,0.6,0.67
6638,0.61,0.69
6639,0.13,0.71
6640,0.03,0.69
6641,0.05,0.69
6642,0.06,0.7
6643,0.04,0.71
6644,0.2,0.69
6645,0.36,0.71
6646,0.37,0.53
6647,0.37,0.49
6648,0.39,0.45
6649,0.7,0.4
6650,0.83,0.43
6651,0.82,0.44
6652,0.83,0.44
6653,0.83,0.45
6654,0.83,0.44
6655,0.1,0.47
6656,0.08,0.46
6657,0.07,0.46
6658,0.09,0.47
6659,0.13,0.47
6660,0.35,0.56
6661,0.26,0.48
6662,0.3,0.46
6663,0.49,0.5
6664,0.29,0.81
6665,0.29,0.81
6666,0.46,0.81
6667,0.33,0.82
6668,0.09,0.71
6669,0.07,0.57
6670,0.06,0.51
6671,0.06,0.59
6672,0.06,0.55
6673,0.05,0.58
6674,0.08,0.56
6675,0.07,0.55
6676,0.07,0.55
6677,0.06,0.57
6678,0.08,0.45
6679,0.06,0.35
6680,0.06,0.37
6681,0.06,0.36
6682,0.07,0.36
6683,0.05,0.35
6684,0.08,0.35
6685,0.29,0.47
6686,0.54,0.72
6687,0.53,0.74
6688,0.55,0.73
6689,0.54,0.73
6690,0.55,0.73
6691,0.35,0.71
6692,0.09,0.73
6693,0.08,0.61
6694,0.09,0.43
6695,0.08,0.43
6696,0.08,0.43
6697,0.13,0.43
6698,0.25,0.36
6699,0.24,0.36
6700,0.25,0.38
6701,0.24,0.36
6702,0.26,0.37
6703,0.24,0.37
6704,0.25,0.35
6705,0.27,0.4
6706,0.44,0.35
6707,0.43,0.35
6708,0.45,0.78
6709,0.44,0.79
6710,0.45,0.78
6711,0.45,0.8
6712,0.45,0.79
6713,0.4,0.78
6714,0.06,0.78
6715,0.05,0.68
6716,0.05,0.35
6717,0.05,0.36
6718,0.05,0.37
6719,0.05,0.37
6720,0.16,0.56
6721,0.15,0.54
6722,0.15,0.55
6723,0.14,0.51
6724,0.19,0.53
6725,0.15,0.53
6726,0.17,0.53
6727,0.15,0.5
6728,0.14,0.35
6729,0.14,0.36
6730,0.13,0.35
6731,0.13,0.35
6732,0.15,0.33
6733,0.14,0.37
6734,0.16,0.36
6735,0.14,0.34
6736,0.14,0.57
6737,0.13,0.56
6738,0.5,0.57
6739,0.5,0.58
6740,0.49,0.59
6741,0.48,0.58
6742,0.67,0.58
6743,0.8,0.55
6744,0.82,0.56
6745,0.82,0.63
6746,0.82,0.37
6747,0.81,0.37
6748,0.31,0.36
6749,0.16,0.36
6750,0.19,0.56
6751,0.17,0.36
6752,0.18,0.36
6753,0.18,0.44
6754,0.2,0.66
6755,0.18,0.65
6756,0.18,0.65
6757,0.18,0.66
6758,0.18,0.63
6759,0.17,0.65
6760,0.17,0.5
6761,0.17,0.4
6762,0.18,0.37
6763,0.17,0.4
6764,0.2,0.4
6765,0.25,0.48
6766,0.26,0.74
6767,0.25,0.77
6768,0.26,0.76
6769,0.2,0.74
6770,0.16,0.74
6771,0.16,0.76
6772,0.16,0.74
6773,0.16,0.58
6774,0.17,0.58
6775,0.16,0.59
6776,0.15,0.59
6777,0.16,0.6
6778,0.15,0.59
6779,0.15,0.58
6780,0.4,0.36
6781,0.38,0.33
6782,0.39,0.43
6783,0.39,0.73
6784,0.4,0.78
6785,0.41,0.34
6786,0.41,0.36
6787,0.14,0.37
6788,0.07,0.36
6789,0.07,0.37
6790,0.07,0.4
6791,0.07,0.38
6792,0.05,0.46
6793,0.04,0.42
6794,0.07,0.38
6795,0.05,0.38
6796,0.22,0.41
6797,0.33,0.59
6798,0.33,0.92
6799,0.33,0.92
6800,0.32,0.93
6801,0.59,0.92
6802,0.72,0.93
6803,0.73,0.92
6804,0.73,0.96
6805,0.73,0.93
6806,0.73,0.96
6807,0.72,0.47
6808,0.71,0.36
6809,0.74,0.4
6810,0.73,0.36
6811,0.57,0.39
6812,0.68,0.38
6813,0.7,0.42
6814,0.7,0.39
6815,0.7,0.36
6816,0.7,0.39
6817,0.7,0.39
6818,0.7,0.37
6819,0.69,0.36
6820,0.69,0.37
6821,0.34,0.39
6822,0.32,0.76
6823,0.31,0.76
6824,0.32,0.39
6825,0.32,0.38
6826,0.3,0.52
6827,0.29,0.35
6828,0.09,0.35
6829,0.06,0.38
6830,0.06,0.43
6831,0.05,0.49
6832,0.05,0.4
6833,0.06,0.66
6834,0.06,0.81
6835,0.05,0.81
6836,0.15,0.64
6837,0.18,0.61
6838,0.17,0.64
6839,0.17,0.58
6840,0.17,0.76
6841,0.18,0.77
6842,0.34,0.77
6843,0.19,0.77
6844,0.18,0.82
6845,0.07,0.8
6846,0.08,0.73
6847,0.06,0.76
6848,0.06,0.77
6849,0.06,0.79
6850,0.07,0.78
6851,0.08,0.77
6852,0.07,0.79
6853,0.06,0.78
6854,0.08,0.78
6855,0.08,0.89
6856,0.07,0.78
6857,0.09,0.76
6858,0.09,0.82
6859,0.07,0.74
6860,0.06,0.93
6861,0.08,0.93
6862,0.39,0.93
6863,0.38,0.91
6864,0.4,0.35
6865,0.4,0.36
6866,0.4,0.35
6867,0.4,0.33
6868,0.4,0.4
6869,0.4,0.37
6870,0.4,0.54
6871,0.39,0.39
6872,0.18,0.55
6873,0.2,0.39
6874,0.2,0.34
6875,0.2,0.38
6876,0.2,0.83
6877,0.21,0.44
6878,0.67,0.77
6879,0.81,0.77
6880,0.81,0.7
6881,0.81,0.57
6882,0.81,0.81
6883,0.8,0.59
6884,0.81,0.58
6885,0.81,0.57
6886,0.8,0.78
6887,0.39,0.78
6888,0.07,0.78
6889,0.08,0.78
6890,0.1,0.91
6891,0.08,0.8
6892,0.07,0.78
6893,0.08,0.81
6894,0.11,0.66
6895,0.07,0.54
6896,0.05,0.38
6897,0.07,0.29
6898,0.07,0.25
6899,0.06,0.38
6900,0.06,0.46
6901,0.2,0.52
6902,0.2,0.16
6903,0.18,0.32
6904,0.19,0.44
6905,0.2,0.43
6906,0.19,0.45
6907,0.2,0.2
6908,0.2,0.18
6909,0.21,0.15
6910,0.19,0.46
6911,0.08,0.46
6912,0.06,0.9
6913,0.08,0.85
6914,0.08,0.79
6915,0.09,0.8
6916,0.09,0.79
6917,0.09,0.79
6918,0.06,0.81
6919,0.05,0.8
6920,0.05,0.9
6921,0.07,0.87
6922,0.08,0.78
6923,0.08,0.78
6924,0.08,0.76
6925,0.23,0.72
6926,0.25,0.74
6927,0.27,0.75
6928,0.26,0.59
6929,0.27,0.58
6930,0.27,0.59
6931,0.26,0.6
6932,0.89,0.64
6933,0.93,0.7
6934,0.93,0.79
6935,0.93,0.78
6936,0.93,0.56
6937,0.93,0.57
6938,0.45,0.52
6939,0.09,0.54
6940,0.09,0.53
6941,0.08,0.53
6942,0.08,0.53
6943,0.09,0.77
6944,0.1,0.69
6945,0.06,0.67
6946,0.08,0.75
6947,0.13,0.85
6948,0.12,0.74
6949,0.12,0.59
6950,0.12,0.59
6951,0.12,0.58
6952,0.12,0.57
6953,0.05,0.59
6954,0.07,0.55
6955,0.06,0.35
6956,0.05,0.39
6957,0.06,0.35
6958,0.06,0.36
6959,0.07,0.37
6960,0.07,0.39
6961,0.05,0.36
6962,0.06,0.35
6963,0.07,0.83
6964,0.18,0.79
6965,0.17,0.78
6966,0.18,0.79
6967,0.16,0.79
6968,0.16,0.76
6969,0.17,0.78
6970,0.18,0.61
6971,0.18,0.52
6972,0.17,0.51
6973,0.17,0.54
6974,0.17,0.52
6975,0.15,0.97
6976,0.14,0.95
6977,0.13,0.96
6978,0.15,0.95
6979,0.13,0.98
6980,0.14,0.95
6981,0.14,0.94
6982,0.22,0.85
6983,0.47,0.85
6984,0.5,0.89
6985,0.47,0.62
6986,0.49,0.62
6987,0.48,0.69
6988,0.48,0.59
6989,0.48,0.59
6990,0.5,0.58
6991,0.47,0.58
6992,0.29,0.55
6993,0.31,0.53
6994,0.32,0.57
6995,0.31,0.81
6996,0.32,0.58
6997,0.31,0.57
6998,0.32,0.55
6999,0.3,0.66
7000,0.27,0.76
7001,0.23,0.72
7002,0.24,0.73
7003,0.23,0.72
7004,0.24,0.71
7005,0.23,0.72
7006,0.25,0.72
7007,0.22,0.73
7008,0.24,0.73
7009,0.22,0.66
7010,0.61,0.74
7011,0.96,0.74
7012,0.96,0.74
7013,0.96,0.76
7014,0.96,0.82
7015,0.96,0.47
7016,0.96,0.43
7017,0.96,0.45
7018,0.92,0.44
7019,0.34,0.47
7020,0.34,0.46
7021,0.34,0.47
7022,0.35,0.46
7023,0.34,0.45
7024,0.35,0.59
7025,0.34,0.86
7026,0.31,0.87
7027,0.48,0.86
7028,0.51,0.87
7029,0.49,0.87
7030,0.49,0.86
7031,0.47,0.76
7032,0.49,0.82
7033,0.48,0.8
7034,0.49,0.82
7035,0.22,0.66
7036,0.05,0.74
7037,0.06,0.73
7038,0.06,0.73
7039,0.04,0.73
7040,0.06,0.73
7041,0.05,0.73
7042,0.13,0.47
7043,0.23,0.41
7044,0.26,0.41
7045,0.24,0.38
7046,0.24,0.49
7047,0.23,0.44
7048,0.24,0.41
7049,0.22,0.39
7050,0.2,0.42
7051,0.21,0.44
7052,0.22,0.39
7053,0.21,0.44
7054,0.21,0.44
7055,0.2,0.43
7056,0.22,0.32
7057,0.72,0.34
7058,0.72,0.37
7059,0.73,0.36
7060,0.73,0.36
7061,0.7,0.36
7062,0.23,0.36
7063,0.21,0.52
7064,0.24,0.53
7065,0.22,0.54
7066,0.21,0.52
7067,0.22,0.54
7068,0.22,0.54
7069,0.21,0.53
7070,0.22,0.57
7071,0.48,0.55
7072,0.84,0.77
7073,0.84,0.77
7074,0.85,0.71
7075,0.84,0.73
7076,0.84,0.74
7077,0.66,0.75
7078,0.73,0.73
7079,0.72,0.72
7080,0.73,0.58
7081,0.73,0.58
7082,0.83,0.58
7083,0.74,0.84
7084,0.75,0.7
7085,0.71,0.8
7086,0.09,0.72
7087,0.07,0.74
7088,0.08,0.53
7089,0.07,0.56
7090,0.07,0.77
7091,0.06,0.76
7092,0.05,0.77
7093,0.05,0.77
7094,0.06,0.76
7095,0.05,0.8
7096,0.86,0.86
7097,0.86,0.77
7098,0.86,0.69
7099,0.86,0.79
7100,0.86,0.79
7101,0.86,0.8
7102,0.2,0.81
7103,0.21,0.52
7104,0.23,0.54
7105,0.21,0.54
7106,0.22,0.54
7107,0.23,0.54
7108,0.68,0.46
7109,0.66,0.35
7110,0.68,0.36
7111,0.67,0.35
7112,0.67,0.37
7113,0.68,0.63
7114,0.51,0.39
7115,0.15,0.43
7116,0.15,0.42
7117,0.14,0.41
7118,0.15,0.37
7119,0.15,0.42
7120,0.17,0.4
7121,0.21,0.41
7122,0.22,0.69
7123,0.21,0.53
7124,0.22,0.52
7125,0.19,0.51
7126,0.26,0.67
7127,0.25,0.62
7128,0.26,0.65
7129,0.24,0.57
7130,0.25,0.51
7131,0.26,0.47
7132,0.25,0.38
7133,0.24,0.36
7134,0.33,0.33
7135,0.31,0.36
7136,0.32,0.4
7137,0.3,0.32
7138,0.33,0.44
7139,0.32,0.64
7140,0.31,0.36
7141,0.31,0.51
7142,0.42,0.78
7143,0.62,0.7
7144,0.61,0.71
7145,0.62,0.54
7146,0.62,0.54
7147,0.62,0.55
7148,0.08,0.51
7149,0.09,0.56
7150,0.08,0.52
7151,0.08,0.75
7152,0.18,0.93
7153,0.24,0.92
7154,0.22,0.9
7155,0.23,0.9
7156,0.23,0.91
7157,0.23,0.92
7158,0.22,0.94
7159,0.24,0.86
7160,0.24,0.46
7161,0.21,0.46
7162,0.16,0.46
7163,0.17,0.44
7164,0.18,0.46
7165,0.16,0.45
7166,0.16,0.51
7167,0.16,0.37
7168,0.94,0.37
7169,0.94,0.38
7170,0.94,0.39
7171,0.94,0.47
7172,0.94,0.45
7173,0.94,0.46
7174,0.94,0.51
7175,0.88,0.68
7176,0.05,0.41
7177,0.06,0.42
7178,0.07,0.4
7179,0.06,0.4
7180,0.04,0.46
7181,0.06,0.6
7182,0.07,0.56
7183,0.06,0.52
7184,0.07,0.5
7185,0.08,0.49
7186,0.71,0.5
7187,0.71,0.53
7188,0.71,0.48
7189,0.72,0.56
7190,0.71,0.54
7191,0.72,0.82
7192,0.71,0.81
7193,0.71,0.81
7194,0.72,0.79
7195,0.19,0.85
7196,0.18,0.8
7197,0.18,0.81
7198,0.19,0.72
7199,0.18,0.79
7200,0.19,0.79
7201,0.19,0.79
7202,0.18,0.87
7203,0.1,0.81
7204,0.12,0.78
7205,0.11,0.8
7206,0.11,0.79
7207,0.13,0.8
7208,0.1,0.67
7209,0.1,0.4
7210,0.08,0.38
7211,0.1,0.4
7212,0.09,0.51
7213,0.09,0.37
7214,0.1,0.44
7215,0.58,0.42
7216,0.76,0.42
7217,0.76,0.44
7218,0.76,0.44
7219,0.76,0.43
7220,0.61,0.7
7221,0.17,0.73
7222,0.16,0.7
7223,0.17,0.72
7224,0.18,0.7
7225,0.16,0.71
7226,0.16,0.71
7227,0.15,0.72
7228,0.1,0.72
7229,0.11,0.64
7230,0.11,0.59
7231,0.12,0.63
7232,0.1,0.63
7233,0.11,0.77
7234,0.44,0.59
7235,0.44,0.59
7236,0.43,0.58
7237,0.43,0.67
7238,0.44,0.69
7239,0.38,0.69
7240,0.62,0.69
7241,0.61,0.6
7242,0.62,0.64
7243,0.62,0.69
7244,0.62,0.69
7245,0.62,0.68
7246,0.62,0.67
7247,0.63,0.69
7248,0.62,0.49
7249,0.56,0.58
7250,0.12,0.52
7251,0.12,0.51
7252,0.12,0.52
7253,0.11,0.52
7254,0.14,0.51
7255,0.13,0.83
7256,0.13,0.83
7257,0.13,0.84
7258,0.12,0.82
7259,0.24,0.71
7260,0.27,0.74
7261,0.29,0.75
7262,0.28,0.74
7263,0.28,0.74
7264,0.27,0.76
7265,0.18,0.75
7266,0.21,0.75
7267,0.22,0.44
7268,0.23,0.47
7269,0.22,0.47
7270,0.22,0.48
7271,0.22,0.43
7272,0.15,0.46
7273,0.09,0.46
7274,0.08,0.92
7275,0.07,0.89
7276,0.07,0.92
7277,0.07,0.91
7278,0.06,0.91
7279,0.05,0.91
7280,0.06,0.91
7281,0.07,0.75
7282,0.07,0.82
7283,0.07,0.82
7284,0.08,0.81
7285,0.08,0.66
7286,0.88,0.92
7287,0.88,0.38
7288,0.88,0.36
7289,0.88,0.37
7290,0.88,0.35
7291,0.88,0.38
7292,0.24,0.58
7293,0.19,0.56
7294,0.2,0.58
7295,0.2,0.59
7296,0.12,0.59
7297,0.06,0.59
7298,0.05,0.58
7299,0.05,0.62
7300,0.05,0.83
7301,0.05,0.83
7302,0.05,0.82
7303,0.05,0.81
7304,0.12,0.82
7305,0.11,0.6
7306,0.12,0.37
7307,0.11,0.36
7308,0.12,0.36
7309,0.1,0.34
7310,0.1,0.31
7311,0.11,0.36
7312,0.16,0.33
7313,0.42,0.31
7314,0.44,0.42
7315,0.42,0.71
7316,0.42,0.36
7317,0.42,0.36
7318,0.42,0.28
7319,0.35,0.34
7320,0.5,0.35
7321,0.49,0.35
7322,0.71,0.34
7323,0.51,0.37
7324,0.36,0.44
7325,0.07,0.44
7326,0.07,0.43
7327,0.06,0.44
7328,0.05,0.44
7329,0.04,0.44
7330,0.16,0.82
7331,0.69,0.81
7332,0.7,0.83
7333,0.69,0.83
7334,0.71,0.82
7335,0.7,0.83
7336,0.7,0.83
7337,0.69,0.82
7338,0.7,0.82
7339,0.53,0.75
7340,0.53,0.53
7341,0.54,0.53
7342,0.55,0.49
7343,0.54,0.51
7344,0.55,0.5
7345,0.54,0.49
7346,0.23,0.5
7347,0.22,0.51
7348,0.22,0.5
7349,0.21,0.52
7350,0.21,0.57
7351,0.21,0.56
7352,0.07,0.57
7353,0.06,0.57
7354,0.07,0.56
7355,0.06,0.57
7356,0.08,0.55
7357,0.05,0.61
7358,0.06,0.58
7359,0.06,0.43
7360,0.07,0.37
7361,0.06,0.33
7362,0.07,0.36
7363,0.08,0.36
7364,0.07,0.37
7365,0.07,0.41
7366,0.07,0.35
7367,0.06,0.37
7368,0.08,0.36
7369,0.11,0.68
7370,0.12,0.76
7371,0.12,0.75
7372,0.11,0.76
7373,0.08,0.75
7374,0.08,0.75
7375,0.05,0.6
7376,0.07,0.71
7377,0.04,0.64
7378,0.06,0.74
7379,0.05,0.76
7380,0.06,0.68
7381,0.04,0.67
7382,0.05,0.67
7383,0.1,0.35
7384,0.55,0.35
7385,0.54,0.36
7386,0.56,0.36
7387,0.56,0.42
7388,0.57,0.68
7389,0.56,0.68
7390,0.54,0.68
7391,0.55,0.68
7392,0.5,0.69
7393,0.74,0.68
7394,0.75,0.71
7395,0.75,0.69
7396,0.75,0.69
7397,0.74,0.41
7398,0.75,0.28
7399,0.74,0.36
7400,0.75,0.36
7401,0.74,0.35
7402,0.75,0.36
7403,0.43,0.48
7404,0.48,0.96
7405,0.44,0.96
7406,0.46,0.97
7407,0.46,0.98
7408,0.46,0.97
7409,0.45,0.95
7410,0.46,0.97
7411,0.44,0.96
7412,0.16,0.44
7413,0.1,0.36
7414,0.12,0.36
7415,0.12,0.37
7416,0.11,0.34
7417,0.33,0.62
7418,0.38,0.36
7419,0.36,0.8
7420,0.38,0.9
7421,0.38,0.93
7422,0.39,0.89
7423,0.37,0.9
7424,0.4,0.68
7425,0.38,0.37
7426,0.39,0.43
7427,0.05,0.39
7428,0.06,0.4
7429,0.06,0.4
7430,0.06,0.39
7431,0.05,0.4
7432,0.06,0.36
7433,0.05,0.4
7434,0.07,0.38
7435,0.06,0.35
7436,0.06,0.66
7437,0.05,0.36
7438,0.05,0.69
7439,0.05,0.41
7440,0.07,0.61
7441,0.04,0.44
7442,0.05,0.55
7443,0.06,0.56
7444,0.06,0.56
7445,0.06,0.56
7446,0.06,0.55
7447,0.04,0.55
7448,0.05,0.5
7449,0.05,0.52
7450,0.09,0.48
7451,0.1,0.52
7452,0.11,0.53
7453,0.11,0.56
7454,0.12,0.78
7455,0.11,0.51
7456,0.1,0.5
7457,0.1,0.43
7458,0.15,0.45
7459,0.38,0.45
7460,0.37,0.44
7461,0.39,0.45
7462,0.38,0.45
7463,0.38,0.47
7464,0.21,0.45
7465,0.23,0.44
7466,0.23,0.48
7467,0.23,0.42
7468,0.23,0.39
7469,0.24,0.38
7470,0.24,0.38
7471,0.18,0.77
7472,0.1,0.54
7473,0.11,0.46
7474,0.11,0.55
7475,0.11,0.51
7476,0.11,0.45
7477,0.5,0.48
7478,0.55,0.48
7479,0.54,0.36
7480,0.54,0.39
7481,0.55,0.43
7482,0.55,0.39
7483,0.55,0.37
7484,0.55,0.39
7485,0.54,0.37
7486,0.5,0.37
7487,0.6,0.37
7488,0.59,0.38
7489,0.59,0.44
7490,0.6,0.61
7491,0.6,0.44
7492,0.59,0.43
7493,0.6,0.45
7494,0.29,0.41
7495,0.07,0.43
7496,0.07,0.41
7497,0.08,0.41
7498,0.08,0.42
7499,0.08,0.45
7500,0.06,0.65
7501,0.2,0.64
7502,0.22,0.65
7503,0.21,0.63
7504,0.22,0.6
7505,0.14,0.3
7506,0.06,0.33
7507,0.08,0.48
7508,0.09,0.42
7509,0.08,0.27
7510,0.06,0.56
7511,0.08,0.45
7512,0.11,0.46
7513,0.11,0.46
7514,0.1,0.44
7515,0.11,0.48
7516,0.1,0.46
7517,0.11,0.56
7518,0.12,0.61
7519,0.21,0.6
7520,0.21,0.61
7521,0.21,0.59
7522,0.2,0.57
7523,0.21,0.61
7524,0.22,0.61
7525,0.22,0.5
7526,0.2,0.47
7527,0.32,0.49
7528,0.39,0.49
7529,0.38,0.49
7530,0.39,0.5
7531,0.22,0.43
7532,0.11,0.6
7533,0.1,0.41
7534,0.13,0.35
7535,0.11,0.35
7536,0.11,0.34
7537,0.11,0.37
7538,0.12,0.37
7539,0.1,0.35
7540,0.09,0.35
7541,0.06,0.41
7542,0.06,0.35
7543,0.04,0.31
7544,0.06,0.38
7545,0.05,0.34
7546,0.05,0.34
7547,0.33,0.78
7548,0.46,0.77
7549,0.45,0.8
7550,0.46,0.78
7551,0.46,0.78
7552,0.45,0.78
7553,0.46,0.78
7554,0.47,0.52
7555,0.46,0.81
7556,0.26,0.46
7557,0.27,0.44
7558,0.29,0.45
7559,0.28,0.43
7560,0.3,0.45
7561,0.31,0.44
7562,0.42,0.46
7563,0.28,0.38
7564,0.27,0.35
7565,0.08,0.36
7566,0.09,0.34
7567,0.08,0.36
7568,0.08,0.36
7569,0.08,0.9
7570,0.08,0.88
7571,0.09,0.88
7572,0.47,0.87
7573,0.59,0.88
7574,0.61,0.88
7575,0.6,0.59
7576,0.61,0.62
7577,0.61,0.64
7578,0.63,0.64
7579,0.61,0.62
7580,0.2,0.63
7581,0.15,0.64
7582,0.14,0.43
7583,0.15,0.42
7584,0.18,0.45
7585,0.12,0.39
7586,0.14,0.42
7587,0.14,0.47
7588,0.14,0.81
7589,0.11,0.81
7590,0.92,0.81
7591,0.92,0.81
7592,0.92,0.81
7593,0.92,0.84
7594,0.92,0.75
7595,0.7,0.93
7596,0.05,0.89
7597,0.05,0.93
7598,0.06,0.93
7599,0.05,0.89
7600,0.06,0.81
7601,0.06,0.37
7602,0.07,0.35
7603,0.05,0.36
7604,0.07,0.37
7605,0.19,0.34
7606,0.57,0.37
7607,0.56,0.38
7608,0.57,0.36
7609,0.57,0.36
7610,0.57,0.4
7611,0.56,0.81
7612,0.57,0.82
7613,0.57,0.81
7614,0.19,0.82
7615,0.08,0.81
7616,0.06,0.82
7617,0.06,0.59
7618,0.06,0.64
7619,0.08,0.66
7620,0.09,0.67
7621,0.08,0.67
7622,0.09,0.65
7623,0.17,0.56
7624,0.24,0.35
7625,0.23,0.31
7626,0.27,0.41
7627,0.27,0.72
7628,0.27,0.6
7629,0.25,0.36
7630,0.25,0.32
7631,0.25,0.48
7632,0.23,0.46
7633,0.23,0.62
7634,0.23,0.66
7635,0.23,0.63
7636,0.23,0.66
7637,0.23,0.64
7638,0.24,0.64
7639,0.14,0.64
7640,0.17,0.6
7641,0.16,0.35
7642,0.15,0.82
7643,0.14,0.4
7644,0.15,0.37
7645,0.14,0.51
7646,0.13,0.87
7647,0.14,0.85
7648,0.14,0.87
7649,0.28,0.86
7650,0.29,0.88
7651,0.28,0.86
7652,0.28,0.86
7653,0.75,0.98
7654,0.92,0.69
7655,0.92,0.38
7656,0.92,0.3
7657,0.92,0.38
7658,0.92,0.43
7659,0.92,0.4
7660,0.66,0.52
7661,0.81,0.57
7662,0.81,0.57
7663,0.8,0.54
7664,0.8,0.56
7665,0.8,0.58
7666,0.8,0.69
7667,0.8,0.74
7668,0.66,0.72
7669,0.73,0.72
7670,0.72,0.71
7671,0.72,0.72
7672,0.72,0.73
7673,0.73,0.72
7674,0.73,0.74
7675,0.73,0.35
7676,0.72,0.37
7677,0.47,0.36
7678,0.07,0.35
7679,0.05,0.35
7680,0.05,0.36
7681,0.06,0.66
7682,0.05,0.34
7683,0.63,0.39
7684,0.63,0.51
7685,0.63,0.54
7686,0.64,0.55
7687,0.25,0.54
7688,0.27,0.53
7689,0.29,0.54
7690,0.27,0.48
7691,0.28,0.51
7692,0.37,0.47
7693,0.58,0.5
7694,0.57,0.49
7695,0.57,0.62
7696,0.57,0.75
7697,0.57,0.78
7698,0.57,0.77
7699,0.57,0.77
7700,0.56,0.89
7701,0.32,0.75
7702,0.06,0.78
7703,0.07,0.77
7704,0.06,0.51
7705,0.06,0.46
7706,0.06,0.4
7707,0.05,0.44
7708,0.06,0.45
7709,0.07,0.42
7710,0.06,0.45
7711,0.04,0.43
7712,0.05,0.33
7713,0.05,0.39
7714,0.06,0.35
7715,0.05,0.32
7716,0.06,0.3
7717,0.06,0.34
7718,0.05,0.34
7719,0.06,0.39
7720,0.05,0.36
7721,0.06,0.37
7722,0.05,0.36
7723,0.06,0.36
7724,0.06,0.42
7725,0.07,0.37
7726,0.04,0.37
7727,0.05,0.3
7728,0.06,0.38
7729,0.07,0.38
